loan_id,applicant_age,marriage,education,job_tenure_months,monthly_income_cny,company_age_years,industry_l1,scale,region,current_ratio,debt_ratio,roe,revenue_yoy,net_margin,loan_amount_wan,term_months,rate_pct,collateral_type,purpose,credit_score,past_overdue_count_1y,current_overdue_count,guarantee_times_1y,query_times_3m,bank_balance_stddev_3m,large_debit_count_1m,cross_province_count_1m,days_past_due
L004023,47,未婚,本科,97,15565,11.9,交通运输,小型,东北,0.91,0.77,-2.05,-5.32,3.30,382.07,30,14.88,保证,技术改造,526,4,1,4,15,0.58,7,4,57
L004024,49,已婚,本科,129,47674,,,,华北,,,,,,196.79,24,4.17,抵押,流动资金,850,0,0,0,1,0.17,1,1,0
L004025,27,已婚,大专,167,78173,,,,华东,,,,,,174.07,36,4.22,信用,经营周转,794,0,0,0,1,0.18,3,2,0
L004026,36,已婚,本科,53,18759,,,,西南,,,,,,31.40,6,17.74,信用,消费,545,5,2,5,15,0.68,4,12,13
L004027,44,离异,本科,96,12837,26.3,教育,中型,西北,0.82,0.74,-13.97,-29.84,-7.99,392.23,9,16.58,信用,技术改造,513,4,2,6,10,0.69,12,4,83
L004028,35,已婚,大专,137,50363,29.8,制造业,小型,西南,3.20,0.32,17.38,13.57,8.10,1474.59,48,5.08,保证,流动资金,803,0,0,1,1,0.18,2,1,0
L004029,55,未婚,大专,0,79709,18.8,制造业,小型,华中,1.63,0.25,14.18,13.21,22.74,964.74,12,4.95,保证,流动资金,872,0,0,1,1,0.20,1,0,3
L004030,23,未婚,大专,101,11442,15.1,金融业,大型,华东,1.59,0.59,7.38,13.73,9.18,688.18,36,6.15,抵押,经营周转,659,2,0,2,2,0.27,1,5,6
L004031,55,已婚,本科,30,20808,,,,华中,,,,,,294.20,48,11.11,信用,经营周转,629,1,0,2,10,0.22,7,3,6
L004032,52,已婚,高中及以下,63,55359,,,,华东,,,,,,54.29,24,6.09,抵押,流动资金,879,0,0,1,6,0.18,1,2,0
L004033,39,未婚,大专,57,6131,26.4,制造业,小型,华北,1.04,0.80,-8.68,-17.52,-0.58,175.02,36,13.21,保证,经营周转,506,6,1,6,8,0.53,9,2,81
L004034,53,未婚,高中及以下,71,24025,,,,华南,,,,,,130.19,24,9.94,抵押,消费,646,1,0,0,2,0.21,6,0,9
L004035,53,已婚,大专,99,38637,,,,东北,,,,,,136.27,30,5.67,信用,消费,751,0,0,0,0,0.18,2,0,0
L004036,41,未婚,本科,68,73022,,,,西北,,,,,,172.29,3,4.33,抵押,经营周转,788,0,0,1,5,0.16,1,0,0
L004037,58,未婚,大专,124,40811,8.7,建筑业,中型,华东,3.40,0.53,16.00,9.74,11.01,1451.52,12,6.90,保证,设备购置,736,0,0,0,1,0.13,1,1,0
L004038,46,未婚,高中及以下,114,78163,0.7,批发零售,小型,华南,1.87,0.29,24.08,8.16,20.51,956.92,3,6.34,抵押,流动资金,770,0,0,0,6,0.20,2,1,0
L004039,27,未婚,高中及以下,0,38730,,,,华东,,,,,,146.38,24,4.58,保证,装修,891,0,0,1,5,0.05,1,2,0
L004040,25,离异,高中及以下,33,41100,,,,东北,,,,,,166.65,18,5.20,抵押,消费,734,0,0,0,2,0.07,0,1,0
L004041,48,未婚,硕士,5,22056,10.0,金融业,小型,华中,2.24,0.22,23.32,14.31,11.48,568.01,48,6.93,信用,设备购置,872,0,0,0,3,0.08,0,1,0
L004042,53,离异,高中及以下,67,28274,,,,华南,,,,,,75.47,60,5.10,抵押,流动资金,895,0,0,1,4,0.20,3,0,0
L004043,31,已婚,高中及以下,110,79753,,,,西北,,,,,,92.12,12,3.85,保证,装修,844,0,0,1,6,0.06,3,1,0
L004044,46,离异,大专,58,76685,3.2,信息技术,中型,华中,3.14,0.51,14.01,15.94,8.23,1646.97,18,6.40,抵押,经营周转,748,0,0,0,0,0.17,1,0,0
L004045,59,离异,高中及以下,14,21844,24.7,制造业,小型,华北,2.01,0.45,21.44,11.53,9.69,485.65,48,7.33,保证,原材料采购,784,0,0,1,3,0.09,0,2,0
L004046,41,已婚,高中及以下,51,21925,29.0,制造业,小型,华东,1.91,0.21,8.15,24.00,20.87,1131.50,3,6.57,信用,经营周转,838,0,0,0,6,0.11,0,1,0
L004047,34,已婚,高中及以下,16,52590,29.6,批发零售,中型,华东,2.12,0.49,12.95,23.89,21.20,1249.51,48,4.01,信用,原材料采购,808,0,0,1,2,0.16,2,1,0
L004048,26,已婚,硕士,122,28013,,,,西南,,,,,,140.25,24,4.19,抵押,流动资金,804,0,0,0,5,0.20,2,0,0
L004049,51,已婚,本科,23,71731,4.9,批发零售,小型,华南,2.35,0.26,20.57,16.46,21.42,448.37,12,7.18,信用,经营周转,761,0,0,0,0,0.16,1,2,0
L004050,48,已婚,大专,41,67014,,,,华南,,,,,,75.94,3,3.77,抵押,经营周转,829,0,0,0,3,0.17,2,2,0
L004051,64,未婚,硕士,36,25305,,,,东北,,,,,,169.36,3,5.30,信用,流动资金,857,0,0,1,2,0.17,1,1,0
L004052,53,丧偶,大专,52,19714,,,,华中,,,,,,93.27,18,4.72,抵押,消费,832,0,0,0,1,0.08,0,1,0
L004053,33,未婚,大专,0,26141,,,,华北,,,,,,186.27,36,8.32,抵押,流动资金,620,0,1,0,10,0.21,4,2,14
L004054,60,离异,本科,72,12036,3.1,建筑业,中型,华中,1.67,0.51,16.03,27.32,12.39,698.71,12,6.15,抵押,技术改造,862,0,0,0,1,0.16,1,2,0
L004055,62,未婚,大专,75,17212,4.1,制造业,小型,华南,1.81,0.44,18.72,11.77,10.58,1862.04,36,7.14,抵押,设备购置,708,0,0,1,2,0.10,0,1,0
L004056,24,已婚,高中及以下,0,17271,10.7,批发零售,中型,华东,1.75,0.40,10.90,10.36,15.48,427.20,18,3.56,信用,应收账款融资,727,0,0,1,0,0.06,2,1,0
L004057,31,未婚,高中及以下,136,17804,,,,华北,,,,,,201.84,24,11.45,保证,装修,579,3,2,4,8,0.50,7,8,66
L004058,40,未婚,高中及以下,111,63975,,,,华北,,,,,,51.57,30,6.80,信用,经营周转,877,0,0,1,2,0.06,1,1,5
L004059,23,已婚,大专,63,56114,14.2,租赁商服,小型,华北,2.33,0.54,20.37,23.20,19.40,1083.26,18,4.75,信用,原材料采购,811,0,0,1,0,0.17,1,2,0
L004060,37,已婚,硕士,54,44684,,,,华东,,,,,,15.11,36,5.55,抵押,流动资金,703,0,0,0,0,0.06,2,2,0
L004061,41,未婚,本科,30,23690,,,,华东,,,,,,98.57,6,4.99,抵押,经营周转,704,0,0,1,2,0.15,2,2,0
L004062,54,未婚,高中及以下,47,11298,,,,华东,,,,,,129.37,48,3.81,信用,装修,813,0,0,0,5,0.07,1,1,0
L004063,36,离异,大专,99,60028,25.8,农林牧渔,小型,华南,2.75,0.37,12.98,12.45,11.68,1349.50,48,7.36,信用,技术改造,723,0,0,1,5,0.17,0,0,0
L004064,57,未婚,大专,64,10926,,,,华中,,,,,,172.15,60,6.10,信用,流动资金,787,1,0,0,1,0.15,0,1,0
L004065,22,未婚,高中及以下,0,37184,,,,华中,,,,,,112.51,30,4.56,信用,装修,900,0,0,0,0,0.15,1,0,0
L004066,45,离异,本科,0,78488,,,,华南,,,,,,90.10,3,6.51,保证,流动资金,839,0,0,0,3,0.13,3,1,0
L004067,48,已婚,本科,46,77046,,,,华南,,,,,,105.24,9,5.01,抵押,流动资金,775,0,0,1,1,0.16,2,2,0
L004068,52,已婚,高中及以下,154,13048,10.6,住宿餐饮,大型,华北,1.95,0.39,16.43,28.24,20.04,1354.68,36,6.06,信用,原材料采购,837,0,0,0,4,0.20,1,0,0
L004069,39,已婚,大专,0,13142,12.3,房地产,小型,华南,0.46,1.25,-31.57,-8.58,-25.69,562.67,36,20.19,抵押,设备购置,352,10,1,8,16,0.92,22,18,167
L004070,48,离异,本科,0,20134,,,,西南,,,,,,160.77,36,3.94,信用,流动资金,809,1,0,0,2,0.19,1,0,0
L004071,37,未婚,本科,79,49168,5.5,建筑业,大型,华北,1.53,0.47,12.25,21.95,16.27,1909.09,9,6.67,保证,技术改造,811,0,0,1,6,0.15,3,0,0
L004072,42,未婚,大专,86,18125,,,,华中,,,,,,33.54,36,4.32,抵押,装修,766,0,0,0,2,0.08,1,0,0
L004073,34,未婚,本科,133,19665,10.5,教育,中型,华北,1.59,0.43,15.13,23.12,21.74,1878.23,48,5.47,保证,原材料采购,865,0,0,0,3,0.09,0,0,0
L004074,57,已婚,高中及以下,82,51701,12.1,制造业,小型,华北,2.13,0.32,10.94,24.14,9.93,1657.05,6,3.86,保证,流动资金,835,0,0,1,4,0.10,0,0,0
L004075,42,已婚,大专,99,61668,,,,西南,,,,,,168.16,3,6.73,信用,装修,751,0,0,0,2,0.08,1,0,0
L004076,61,已婚,本科,60,71166,,,,华东,,,,,,69.88,12,4.68,抵押,流动资金,896,0,0,1,2,0.17,1,1,0
L004077,24,未婚,高中及以下,45,26908,,,,华中,,,,,,136.88,48,5.32,保证,经营周转,792,0,0,0,4,0.09,3,0,0
L004078,23,未婚,大专,42,26991,,,,西北,,,,,,208.16,18,7.54,抵押,消费,651,0,0,0,6,0.24,4,5,2
L004079,46,已婚,本科,53,30718,,,,华东,,,,,,117.11,3,4.73,信用,消费,760,0,0,1,3,0.18,1,2,0
L004080,26,已婚,大专,147,42104,,,,华东,,,,,,167.58,6,4.16,信用,消费,873,0,0,1,1,0.11,0,1,0
L004081,29,未婚,大专,65,31077,22.1,制造业,小型,西南,2.44,0.53,20.53,28.59,10.06,1971.10,30,6.07,保证,技术改造,734,0,0,1,1,0.05,0,2,0
L004082,26,已婚,大专,0,75103,5.9,建筑业,小型,东北,1.91,0.53,16.02,11.50,24.86,1520.16,36,5.81,保证,技术改造,831,1,0,0,3,0.11,1,1,0
L004083,59,已婚,高中及以下,0,8637,,,,华东,,,,,,178.84,3,6.47,信用,消费,640,2,1,2,8,0.27,7,5,23
L004084,64,离异,大专,35,11178,,,,华东,,,,,,154.08,12,24.51,保证,经营周转,482,6,3,10,21,0.53,22,14,254
L004085,47,离异,大专,41,12387,,,,华中,,,,,,103.90,36,4.61,信用,消费,841,0,0,0,3,0.11,3,1,0
L004086,36,已婚,大专,12,12861,,,,东北,,,,,,132.09,3,4.20,保证,流动资金,784,0,0,0,5,0.09,0,1,0
L004087,39,已婚,高中及以下,68,46658,,,,华东,,,,,,193.16,12,7.31,抵押,装修,812,0,0,0,6,0.16,2,0,0
L004088,59,已婚,大专,23,10572,,,,华中,,,,,,225.05,3,6.38,保证,装修,623,1,0,2,11,0.19,5,3,18
L004089,26,已婚,大专,21,12279,20.3,房地产,小型,西南,3.23,0.54,17.11,16.50,9.18,482.02,36,6.58,信用,原材料采购,788,0,0,0,4,0.09,0,1,0
L004090,61,已婚,本科,147,14035,28.4,制造业,小型,华南,0.84,0.84,4.29,-26.78,-3.40,310.68,9,17.01,抵押,经营周转,607,4,2,4,7,0.36,11,11,32
L004091,24,未婚,硕士,4,66054,25.4,制造业,小型,华南,2.10,0.44,22.92,18.91,14.12,190.59,6,3.86,保证,经营周转,806,0,0,1,0,0.13,0,2,0
L004092,52,离异,硕士,106,17303,25.4,租赁商服,小型,华北,3.03,0.23,21.43,23.15,23.69,1108.32,6,4.36,抵押,经营周转,715,0,0,0,1,0.06,2,1,0
L004093,44,未婚,高中及以下,111,72185,,,,华北,,,,,,21.10,48,4.14,保证,经营周转,838,0,0,1,6,0.17,0,0,0
L004094,59,离异,本科,96,18033,,,,东北,,,,,,285.01,24,11.29,保证,消费,545,6,2,3,11,0.31,8,3,41
L004095,42,已婚,本科,95,39380,23.2,居民服务,小型,华东,1.90,0.42,11.34,19.80,14.50,543.23,9,4.56,保证,原材料采购,748,0,0,1,0,0.14,2,2,0
L004096,54,离异,本科,55,8985,14.0,制造业,小型,西南,1.26,0.70,4.53,8.25,1.75,366.19,18,10.93,保证,流动资金,693,0,0,3,9,0.16,6,1,20
L004097,33,未婚,高中及以下,10,40902,,,,华东,,,,,,26.11,48,5.24,抵押,消费,743,0,0,0,3,0.11,0,0,0
L004098,30,未婚,大专,2,41752,22.0,科学研究,中型,西南,2.45,0.49,15.13,10.14,13.63,1213.16,24,4.66,抵押,经营周转,762,0,0,1,6,0.07,0,0,0
L004099,45,已婚,本科,10,13793,20.2,制造业,大型,东北,1.08,0.57,0.67,1.73,6.96,311.88,18,7.16,信用,原材料采购,714,0,0,1,9,0.35,6,3,7
L004100,25,已婚,高中及以下,13,11781,20.5,住宿餐饮,小型,华南,1.18,0.67,4.64,-7.88,8.69,349.17,3,6.17,信用,应收账款融资,670,1,1,0,6,0.18,8,1,4
L004101,32,离异,本科,80,27699,5.5,建筑业,小型,华北,3.14,0.21,13.82,16.26,12.43,1465.37,6,4.40,保证,应收账款融资,719,0,0,1,2,0.07,1,1,0
L004102,65,离异,本科,0,19347,19.5,建筑业,大型,华东,0.59,0.74,3.56,-24.63,3.80,414.11,3,11.84,抵押,经营周转,556,3,2,5,7,0.53,7,2,56
L004103,42,未婚,本科,57,9303,,,,华北,,,,,,112.91,9,17.28,信用,流动资金,597,5,1,3,10,0.50,4,7,55
L004104,33,未婚,高中及以下,22,46979,19.9,信息技术,中型,东北,3.27,0.20,8.33,5.25,8.18,877.37,30,3.82,抵押,应收账款融资,874,0,0,0,1,0.15,2,2,0
L004105,23,已婚,高中及以下,48,17192,,,,华东,,,,,,145.64,36,6.70,保证,消费,758,0,0,0,3,0.12,0,1,0
L004106,28,已婚,高中及以下,11,35379,,,,东北,,,,,,76.38,36,5.29,信用,流动资金,820,0,0,1,5,0.19,3,0,0
L004107,40,已婚,本科,156,57007,,,,东北,,,,,,166.38,12,5.88,保证,装修,803,0,0,0,5,0.08,0,0,0
L004108,54,未婚,大专,110,79430,,,,华东,,,,,,33.20,24,3.89,保证,经营周转,897,1,0,1,5,0.06,1,2,4
L004109,33,未婚,本科,120,17493,16.8,科学研究,小型,华南,0.93,0.95,-1.75,-27.58,-3.08,501.59,30,16.13,保证,流动资金,503,2,0,1,11,0.36,7,12,69
L004110,52,未婚,大专,108,27141,7.2,交通运输,中型,华中,0.98,0.56,4.23,14.16,1.82,356.79,18,7.20,保证,应收账款融资,704,0,0,1,6,0.31,2,3,17
L004111,59,未婚,硕士,63,11207,0.9,制造业,中型,西北,1.03,0.98,-7.68,1.97,-8.97,748.15,9,14.81,抵押,设备购置,540,2,0,6,15,0.67,8,3,81
L004112,45,已婚,大专,16,8672,,,,华南,,,,,,136.41,30,8.47,信用,流动资金,635,2,0,3,2,0.38,2,1,3
L004113,30,已婚,本科,33,6170,,,,西南,,,,,,189.67,9,7.56,保证,经营周转,629,0,0,3,10,0.17,6,5,14
L004114,49,未婚,大专,123,3012,,,,华东,,,,,,17.77,36,15.09,保证,经营周转,427,10,3,9,27,1.11,10,14,117
L004115,64,已婚,本科,2,17112,11.0,制造业,中型,华南,0.78,0.88,-6.81,-11.88,-3.39,371.75,3,13.16,信用,经营周转,501,4,2,4,17,0.48,8,10,84
L004116,58,未婚,本科,118,20246,,,,西北,,,,,,87.18,60,5.38,保证,经营周转,855,0,0,1,5,0.07,1,0,0
L004117,36,已婚,本科,136,49068,6.3,教育,小型,华中,2.95,0.51,20.13,21.22,11.79,1532.25,18,3.78,保证,设备购置,753,0,0,0,5,0.11,0,1,0
L004118,35,离异,高中及以下,111,12195,,,,华北,,,,,,168.38,36,7.35,信用,装修,667,0,0,0,6,0.22,1,4,5
L004119,41,未婚,大专,66,72698,,,,华东,,,,,,140.41,60,4.36,保证,流动资金,730,0,0,1,6,0.13,0,2,0
L004120,24,已婚,高中及以下,20,14056,8.6,交通运输,中型,华南,1.65,0.53,22.97,26.67,17.47,417.46,12,5.22,保证,设备购置,806,0,0,1,5,0.08,0,1,0
L004121,53,未婚,高中及以下,112,53473,24.2,制造业,小型,西南,2.70,0.55,20.65,16.48,15.47,678.44,6,4.01,信用,原材料采购,790,0,0,0,5,0.14,0,1,0
L004122,25,未婚,大专,88,25767,20.4,制造业,小型,华南,1.48,0.68,3.83,-9.19,5.83,879.25,36,6.01,信用,经营周转,673,0,1,0,2,0.24,4,1,14
L004123,27,未婚,本科,67,8523,,,,华东,,,,,,151.68,18,6.88,保证,流动资金,713,1,0,3,4,0.37,3,4,23
L004124,64,已婚,高中及以下,88,34172,4.6,租赁商服,大型,华南,1.99,0.41,10.99,26.52,23.21,384.11,36,3.66,信用,技术改造,881,1,0,1,3,0.12,2,2,0
L004125,38,未婚,本科,36,14445,27.4,住宿餐饮,中型,华中,0.88,0.72,1.45,-14.96,-5.41,918.97,12,14.48,保证,设备购置,507,6,1,5,6,0.56,15,6,37
L004126,59,已婚,高中及以下,185,71091,,,,西南,,,,,,178.77,30,7.28,保证,装修,808,0,0,1,6,0.16,2,0,0
L004127,47,已婚,本科,98,9395,,,,华南,,,,,,192.31,24,22.84,信用,消费,535,3,2,3,19,0.60,17,19,94
L004128,38,已婚,大专,65,72355,,,,华南,,,,,,116.40,9,5.77,信用,流动资金,752,0,0,0,0,0.19,1,0,0
L004129,37,已婚,高中及以下,0,60278,,,,华东,,,,,,198.54,12,6.40,保证,装修,768,0,0,0,3,0.15,0,2,0
L004130,38,未婚,本科,22,72119,24.4,租赁商服,小型,东北,2.32,0.53,19.62,19.23,17.21,238.48,30,5.13,信用,应收账款融资,900,0,0,0,6,0.13,3,0,0
L004131,45,未婚,高中及以下,71,34412,,,,华东,,,,,,55.17,3,7.32,抵押,消费,715,0,0,0,1,0.19,0,1,0
L004132,33,已婚,本科,64,19314,29.5,制造业,中型,华东,1.99,0.47,17.65,6.07,11.23,1210.88,12,6.14,抵押,经营周转,846,0,0,0,4,0.07,0,1,0
L004133,45,已婚,本科,91,65196,28.0,建筑业,小型,华北,3.32,0.48,11.35,5.90,8.14,1657.94,12,5.67,保证,流动资金,819,0,0,0,5,0.10,2,2,0
L004134,49,已婚,高中及以下,29,32344,,,,华东,,,,,,161.71,36,4.33,信用,流动资金,817,0,0,0,6,0.15,3,0,0
L004135,40,已婚,大专,5,79022,,,,东北,,,,,,151.19,3,4.21,保证,流动资金,705,0,0,0,4,0.18,1,1,0
L004136,49,已婚,高中及以下,50,17966,,,,华南,,,,,,173.59,24,6.32,保证,消费,834,0,0,1,2,0.11,1,1,0
L004137,32,已婚,高中及以下,30,26662,,,,西北,,,,,,38.03,36,6.78,抵押,流动资金,640,1,1,1,2,0.33,6,4,30
L004138,46,离异,本科,129,19117,4.7,居民服务,中型,华中,1.96,0.22,16.09,20.32,18.40,407.50,6,5.48,抵押,原材料采购,701,0,0,1,1,0.11,1,0,0
L004139,36,未婚,高中及以下,0,6112,29.1,建筑业,小型,东北,0.80,0.71,-12.41,-10.07,2.80,319.22,12,10.65,保证,应收账款融资,620,6,0,2,16,0.31,11,8,76
L004140,38,未婚,高中及以下,85,12422,10.5,制造业,小型,华南,1.05,0.75,-11.83,-7.07,4.50,323.00,48,14.54,保证,经营周转,520,6,0,6,12,0.33,10,9,37
L004141,49,丧偶,本科,56,61418,9.4,信息技术,中型,华北,2.64,0.23,23.73,25.42,15.84,388.41,24,4.78,抵押,流动资金,854,0,0,0,3,0.11,1,2,0
L004142,26,未婚,高中及以下,26,51204,14.0,批发零售,小型,华北,3.46,0.30,21.45,9.39,12.00,1861.77,12,6.62,信用,经营周转,810,0,0,0,1,0.16,3,2,0
L004143,42,已婚,大专,68,8467,27.6,租赁商服,中型,华东,1.01,0.81,-4.09,0.51,-8.15,121.02,6,15.21,信用,流动资金,564,3,2,4,17,0.33,14,7,34
L004144,27,未婚,大专,77,55491,,,,东北,,,,,,20.40,48,5.03,信用,装修,740,0,0,0,6,0.07,2,2,0
L004145,53,未婚,大专,38,27075,10.3,制造业,小型,华北,1.00,0.46,4.49,6.20,0.39,335.08,36,7.19,抵押,经营周转,707,1,0,0,2,0.22,7,2,6
L004146,25,未婚,本科,9,37990,27.9,居民服务,中型,华北,3.20,0.46,24.31,29.39,15.40,1255.81,48,5.08,保证,流动资金,794,0,0,1,6,0.15,0,1,0
L004147,24,已婚,高中及以下,198,60338,17.0,制造业,小型,华东,1.54,0.45,20.90,15.57,8.17,525.98,60,6.77,保证,经营周转,839,0,0,0,0,0.08,2,2,0
L004148,40,离异,本科,47,69103,29.7,租赁商服,小型,华东,1.77,0.35,19.11,16.92,22.49,1701.69,60,5.48,信用,经营周转,710,0,0,1,0,0.06,0,0,0
L004149,62,已婚,高中及以下,26,22274,15.7,交通运输,小型,华北,1.25,0.53,2.05,2.76,7.20,438.92,12,7.44,保证,应收账款融资,669,0,0,3,3,0.18,7,5,23
L004150,51,离异,高中及以下,14,17295,,,,西北,,,,,,76.67,36,4.12,抵押,经营周转,733,0,0,0,6,0.18,2,1,0
L004151,58,未婚,大专,3,18236,,,,东北,,,,,,266.11,12,16.11,保证,装修,607,5,2,6,18,0.30,12,2,47
L004152,22,未婚,本科,0,50464,8.8,居民服务,小型,东北,1.54,0.21,17.04,24.21,16.20,316.37,36,6.55,保证,经营周转,780,0,0,1,5,0.12,1,0,0
L004153,30,离异,本科,70,47596,,,,东北,,,,,,106.22,18,6.36,信用,流动资金,812,0,0,1,1,0.14,2,0,0
L004154,48,未婚,大专,56,19541,18.6,住宿餐饮,小型,华东,0.99,0.82,-4.73,2.78,-6.21,403.86,60,13.66,抵押,原材料采购,515,5,1,5,6,0.69,13,11,60
L004155,59,已婚,高中及以下,111,72258,15.4,制造业,小型,东北,1.86,0.31,15.58,25.03,20.18,1940.34,12,6.57,信用,经营周转,880,0,0,0,4,0.16,2,2,0
L004156,33,未婚,本科,64,42631,,,,华东,,,,,,197.24,48,7.32,信用,消费,818,0,0,1,6,0.08,0,2,0
L004157,50,离异,大专,117,13517,,,,华中,,,,,,70.94,48,5.03,保证,装修,722,0,0,0,3,0.13,0,1,0
L004158,25,已婚,高中及以下,104,77898,,,,华南,,,,,,11.42,6,5.78,抵押,经营周转,857,0,0,0,1,0.10,0,0,0
L004159,40,未婚,硕士,21,50851,0.7,批发零售,中型,华东,1.85,0.51,14.99,16.88,16.47,162.11,36,6.44,抵押,应收账款融资,737,0,0,0,2,0.16,2,0,0
L004160,41,已婚,大专,75,12340,23.4,租赁商服,小型,华中,2.90,0.48,11.20,23.40,17.94,381.49,18,5.14,信用,技术改造,842,0,0,1,3,0.19,0,1,0
L004161,55,离异,本科,28,40185,29.3,采矿业,中型,华东,2.03,0.21,15.96,27.50,24.22,721.83,24,4.88,保证,设备购置,735,0,0,0,2,0.11,2,0,0
L004162,58,已婚,高中及以下,39,16615,,,,华北,,,,,,30.21,36,6.11,抵押,装修,783,0,0,0,3,0.07,0,2,0
L004163,32,未婚,本科,36,27084,,,,东北,,,,,,125.81,48,7.02,信用,流动资金,847,0,0,0,5,0.08,2,1,0
L004164,51,已婚,大专,132,5026,2.7,房地产,中型,华东,0.85,0.71,-9.25,-28.60,-7.91,277.64,60,12.80,信用,设备购置,542,5,1,4,14,0.66,7,6,52
L004165,46,已婚,本科,64,9630,,,,华东,,,,,,116.28,36,27.31,信用,装修,387,7,2,3,21,0.62,20,12,240
L004166,32,未婚,本科,49,41669,5.8,批发零售,小型,华东,1.59,0.47,15.93,21.11,16.91,504.15,36,6.20,保证,流动资金,751,0,0,1,4,0.17,1,0,0
L004167,54,已婚,大专,18,77079,,,,东北,,,,,,145.83,12,4.84,保证,经营周转,791,0,0,0,0,0.14,1,2,0
L004168,24,离异,本科,65,48466,,,,华北,,,,,,162.15,18,5.06,保证,消费,772,0,0,1,0,0.15,1,2,0
L004169,47,未婚,本科,20,8653,4.6,信息技术,小型,华南,0.74,0.90,-24.77,-0.62,-15.37,669.11,12,15.52,保证,技术改造,466,4,3,8,29,0.75,10,16,146
L004170,44,已婚,大专,112,5051,,,,西南,,,,,,144.60,6,15.03,抵押,流动资金,530,5,1,5,8,0.63,6,5,69
L004171,51,未婚,本科,65,39520,,,,华南,,,,,,61.30,36,6.73,保证,流动资金,735,0,0,0,3,0.20,2,0,0
L004172,24,离异,大专,11,10965,,,,华北,,,,,,194.87,18,14.38,保证,消费,553,3,2,5,7,0.38,10,5,65
L004173,45,已婚,高中及以下,6,16555,17.3,制造业,小型,华中,0.94,0.91,-9.75,0.24,-0.98,560.80,36,11.42,保证,技术改造,530,1,2,1,11,0.45,10,11,65
L004174,65,未婚,高中及以下,95,70042,18.3,农林牧渔,中型,华东,2.98,0.40,14.46,7.62,9.54,453.75,48,5.58,保证,设备购置,776,0,0,1,3,0.10,1,2,0
L004175,33,已婚,本科,0,16476,11.3,制造业,中型,东北,0.88,0.75,-8.64,-10.30,-1.71,911.81,24,12.86,抵押,流动资金,551,3,2,2,15,0.56,6,11,37
L004176,40,离异,本科,92,41222,28.7,居民服务,小型,华东,2.79,0.45,16.96,9.06,21.31,503.10,30,6.32,保证,流动资金,846,1,0,1,0,0.09,0,0,0
L004177,50,已婚,大专,85,45511,,,,华南,,,,,,46.46,36,4.40,保证,消费,811,0,0,1,3,0.09,3,2,0
L004178,22,已婚,硕士,98,69135,4.9,科学研究,小型,华东,3.18,0.28,21.50,9.49,20.81,1622.05,30,7.44,抵押,技术改造,748,0,0,1,5,0.17,3,1,0
L004179,40,未婚,本科,116,20730,,,,华东,,,,,,48.55,3,7.38,抵押,流动资金,750,0,0,0,4,0.18,2,0,0
L004180,52,已婚,本科,0,38902,29.6,信息技术,小型,华东,3.36,0.27,18.77,21.35,12.30,981.06,3,6.34,抵押,应收账款融资,718,0,0,1,4,0.10,3,2,0
L004181,49,已婚,大专,122,12531,13.9,房地产,中型,华东,0.67,0.92,-10.48,-12.72,-2.13,290.06,18,11.20,保证,应收账款融资,519,4,0,3,18,0.65,13,4,15
L004182,35,已婚,高中及以下,0,6816,,,,西南,,,,,,169.83,9,11.45,保证,装修,652,0,0,2,4,0.31,7,0,12
L004183,52,离异,硕士,67,20935,,,,华东,,,,,,132.60,36,7.20,信用,装修,748,0,0,0,6,0.13,0,0,0
L004184,26,已婚,大专,11,18335,14.8,住宿餐饮,中型,西南,1.93,0.51,18.88,9.45,19.46,1603.18,6,6.00,抵押,原材料采购,708,0,0,1,1,0.07,3,2,0
L004185,40,已婚,大专,94,28514,,,,华东,,,,,,38.40,9,5.91,信用,消费,806,0,0,1,2,0.19,3,1,0
L004186,62,已婚,高中及以下,119,72266,5.1,制造业,小型,华中,1.96,0.29,8.24,23.51,10.83,685.59,3,5.31,保证,设备购置,887,0,0,0,1,0.07,1,0,0
L004187,57,已婚,本科,93,68620,,,,西南,,,,,,89.62,24,3.96,信用,流动资金,757,0,0,0,5,0.17,1,1,0
L004188,29,离异,大专,0,56372,5.3,制造业,中型,华东,2.35,0.39,14.24,21.90,14.82,379.97,9,6.19,抵押,技术改造,869,0,0,1,6,0.19,1,1,0
L004189,52,已婚,大专,29,17627,15.7,采矿业,小型,华东,3.43,0.29,17.61,11.81,11.99,676.85,36,5.53,信用,流动资金,710,0,0,0,0,0.13,3,2,0
L004190,38,离异,高中及以下,92,73667,,,,东北,,,,,,38.43,12,6.13,信用,经营周转,884,0,0,0,0,0.05,3,0,0
L004191,41,已婚,本科,63,72722,13.3,信息技术,小型,华南,2.52,0.40,20.66,11.84,9.75,995.67,18,4.31,保证,设备购置,884,0,0,0,3,0.19,2,2,0
L004192,61,已婚,本科,102,79944,,,,华北,,,,,,133.42,18,3.73,保证,装修,709,0,0,1,4,0.14,3,1,0
L004193,32,丧偶,本科,65,12299,,,,东北,,,,,,169.52,12,14.49,保证,流动资金,352,7,2,9,13,0.80,29,20,97
L004194,45,未婚,硕士,167,75122,15.5,批发零售,小型,西南,2.75,0.27,16.68,21.43,13.22,1462.81,36,5.12,抵押,原材料采购,709,0,0,1,2,0.10,0,0,0
